_unit_id,_golden,_unit_state,_trusted_judgments,confidence,confidence:stddev,relation,relation:confidence,orig__golden,context,pair_id,relation_gold,relation_gold_reason,sentence_1,sentence_2,speaker_1,speaker_2,topic,relation_AAF,relation_BAF,gpt_davinci,gpt_35,gpt_35_0613,selected,sen1_inx,sen2_inx,satis_relation_AAF,satis_gpt_davinci,satis_gpt_35,satis_gpt_35_0613,SVM,Decision_Tree,Naive_Bayes,LR,satis_Decision_Tree,satis_SVM,satis_LR,satis_Naive_Bayes
3085729595,True,golden,64,4.16,0.537,support,1.0,True,"<strong>Joe Biden:</strong> ""I meet with four leading scientists, at least twice a week.""
<br><strong>Joe Biden:</strong> ""In the beginning, four times a week, giving us the detail on what kind of progress is being made.""
<br><strong>Joe Biden:</strong> ""And right now, they do the right thing.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">When they run into a serious problem, they halt the test.</span>""
<br><strong>Joe Biden:</strong> ""They don’t continue until they figure out what the problem was.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">They’re not there yet.</span>""
<br><strong>Joe Biden:</strong> ""And the most scientists say, that it’s not likely to have a vaccine that would be available until the beginning of next year, into the spring of next year.""
<br><strong>Joe Biden:</strong> ""And in the meantime, what I worry about is the same thing with Regeneron, which is a useful antidote.""
<br><strong>Joe Biden:</strong> ""Not antidote, a useful tool.""
<br><strong>Joe Biden:</strong> ""But what’s happening is there was no plan to figure out how to distribute it.""
<br><strong>Joe Biden:</strong> ""We have 500,000 vials of it.""
<br><strong>Joe Biden:</strong> ""Well, we don’t have all the testing equipment.""
<br><strong>Joe Biden:</strong> ""We don’t have all the ability to get it to the people who need it.""
<br><strong>Joe Biden:</strong> ""And what we should be doing now, and allegedly it’s happening, but I’ve not seen it yet nor the docs that I’ve talked to seen it.""
<br><strong>Joe Biden:</strong> ""There should be a plan when we have the vaccine, how do we distribute it?""
<br>",n040138b07p3436,Support,"This is a support relation. The scientists are ""not there yet"", because ""when they run into a serious problem, they halt the test"". ","When they run into a serious problem, they halt the test.",They’re not there yet.,Joe Biden,Joe Biden,COVID,0,2,0,0,0,1,1649,105,0,0,0,0,0,0,0,0,0,0,0,0
3085729596,True,golden,69,4.09,0.531,support,1.0,True,"<strong>Donald Trump:</strong> ""No, he made a reference to Abraham Lincoln, where did that come in?""
<br><strong>Donald Trump:</strong> ""I mean-""
<br><strong>Joe Biden:</strong> ""You said you’re Abraham Lincoln.""
<br><strong>Donald Trump:</strong> ""… where did that….. No.""
<br><strong>Kristen Welker:</strong> ""You said-""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">I said, “Not since Abraham Lincoln has anybody done what I’ve done for the Black community.”</span>""
<br><strong>Joe Biden:</strong> ""And I’m saying-""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">I didn’t say, “I’m Abraham Lincoln,” I said, “Not since Abraham Lincoln has anybody done what I’ve done for the Black community.” Now, you have done nothing other than the Crime Bill, which put-</span>""
<br><strong>Joe Biden:</strong> ""Oh, God.""
<br><strong>Donald Trump:</strong> ""Tens of thousands of Black men, mostly, in jail.""
<br><strong>Joe Biden:</strong> ""Not true.""
<br><strong>Kristen Welker:</strong> ""All right, let me ask Vice President Biden a question.""
<br><strong>Donald Trump:</strong> ""And you know what?""
<br><strong>Donald Trump:</strong> ""They remember it because if you look at what’s happening with the voting right now, they remember that you treated them very, very badly, just take a look at what’s happening out there.""
<br><strong>Kristen Welker:</strong> ""Let me ask Vice President Biden about… Vice President Biden, let me give you a chance to respond within this context, crime bills that you supported in the ’80s and ’90s contributed to the incarceration of tens of thousands of young Black men who had small amounts of drugs in their possession, they are sons, they are brothers, they are fathers, they are uncles, whose families are still to this day, some of them suffering the consequences.""
<br>",n030345b07p4345,Support,"This is a support relation. Trump states what he said before, because he didn't say ""I'm Abraham Lincoln"". ","I said, “Not since Abraham Lincoln has anybody done what I’ve done for the Black community.”","I didn’t say, “I’m Abraham Lincoln,” I said, “Not since Abraham Lincoln has anybody done what I’ve done for the Black community.” Now, you have done nothing other than the Crime Bill, which put-",Donald Trump,Donald Trump,Racism,0,2,0,2,0,1,1735,841,0,0,0,0,0,0,2,0,0,0,0,0
3085729597,True,golden,65,4.28,0.595,support,0.9608,True,"<strong>Donald Trump:</strong> ""But we were expected to lose, if you look at the original charts from original doctors who are respected by everybody, 2,200,00 people.""
<br><strong>Savannah Guthrie:</strong> ""That 2 million figure, though, is if you literally did nothing.""
<br><strong>Donald Trump:</strong> ""We saved 2 million people.""
<br><strong>Savannah Guthrie:</strong> ""The 2 million figure is if you did absolutely nothing, it would be 2 million.""
<br><strong>Savannah Guthrie:</strong> ""The question is, should the deaths be better than 200,000, when-""
<br><strong>Donald Trump:</strong> ""I don’t know, let me tell you what is happening.""
<br><strong>Donald Trump:</strong> ""I left North Carolina, which I love.""
<br><strong>Donald Trump:</strong> ""I left Pennsylvania.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">We won a big case in Michigan because that governor has a lockdown where nobody but her husband can do anything.</span>""
<br><strong>Donald Trump:</strong> ""He can go boating and do whatever he wants, but nobody else can.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">The fact is we’re winning all these cases because it’s unconstitutional what they’re doing.</span>""
<br><strong>Donald Trump:</strong> ""And I think they’re doing it for political reasons.""
<br><strong>Donald Trump:</strong> ""But the fact is the cure, you can’t let this continue to go on with the lockdowns.""
<br><strong>Donald Trump:</strong> ""And I believe that on November 4th, you’re going to have a lot of these governors.""
<br><strong>Donald Trump:</strong> ""Look at what’s happening to New York.""
<br>",n120181b07p8284,Support,This is a support relation. The first sentence uses an example as an argument to support a claim in the second sentence.,We won a big case in Michigan because that governor has a lockdown where nobody but her husband can do anything.,The fact is we’re winning all these cases because it’s unconstitutional what they’re doing.,Donald Trump,Donald Trump,COVID,0,2,2,0,0,1,1387,786,0,0,0,0,0,0,0,0,0,0,0,0
3085729598,False,golden,3,4.0,0.816,attack,0.6485,True,"<strong>Donald Trump:</strong> ""You did a crime bill, 1994, where you call them super predators.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">African-Americans are super predators and they’ve never forgotten it.</span>""
<br><strong>Donald Trump:</strong> ""They’ve never forgotten it.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">I’ve never said-</span>""
<br><strong>Chris Wallace:</strong> ""No, no, sir.""
<br><strong>Chris Wallace:</strong> ""It’s his two minutes.""
<br><strong>Donald Trump:</strong> ""So you did that and they call you a super predator and I’m letting people out of jail now, that you have treated the African-American population community, you have treated the black community about as bad as anybody in this country.""
<br><strong>Donald Trump:</strong> ""You did the 1990… And that’s why, if you look at the polls, I’m doing better than any Republican has done in a long time, because they saw what you did.""
<br><strong>Donald Trump:</strong> ""You call them super predators, and you’ve called them worse than that.""
<br><strong>Donald Trump:</strong> ""Because you look back at your testimony over the years, you’ve called them a lot worse than that.""
<br><strong>Donald Trump:</strong> ""As far as the church is concerned and as far as the generals are concerned, we just got the support of 250 military leaders and generals, total support.""
<br><strong>Donald Trump:</strong> ""Law enforcement, almost every law enforcement group in the United States.""
<br><strong>Donald Trump:</strong> ""I have Florida.""
<br><strong>Donald Trump:</strong> ""I have Texas.""
<br><strong>Donald Trump:</strong> ""I have Ohio.""
<br>",n010045b07p3941,neither,"This is neither support nor attack. Joe Biden affirms that he never said that, but he's not actually providing reasons.",African-Americans are super predators and they’ve never forgotten it.,I’ve never said-,Donald Trump,Joe Biden,Racism,1,1,1,0,0,1,1391,909,0,0,0,0,0,0,2,0,0,0,0,0
3085729599,True,golden,63,4.02,0.5489999999999999,neither,1.0,True,"<strong>Joe Biden:</strong> ""If you make, and it’s not in violation of any international trade agreement, made in America.""
<br><strong>Joe Biden:</strong> ""If you actually insist that whatever that product is, made in America, including the material that goes into the product.""
<br><strong>Joe Biden:</strong> ""It is estimated we’re going to create somewhere between another four and six million jobs just by doing that.""
<br><strong>Joe Biden:</strong> ""But what’s happening now under his trade policy, a lot of this is going overseas.""
<br><strong>Joe Biden:</strong> ""You get a benefit from going overseas, if you have much of it being made overseas.""
<br><strong>Joe Biden:</strong> ""So, if you send it overseas, you get a 10% tax increase on a product.""
<br><strong>Joe Biden:</strong> ""If you make it in America and you bring it back, you get a 10% growth.""
<br><strong>Joe Biden:</strong> ""If you bring back a company, and you’re going to open up an old facility, you get a 10% tax credit for all you invested.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">That actually works, George.</span>""
<br><strong>George Stephanopoulos:</strong> ""So, there’s not going to be any delay on the tax increases?""
<br><strong>Joe Biden:</strong> ""No, well.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">I got to get the votes.</span>""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">I got to get the votes.</span>""
<br><strong>Joe Biden:</strong> ""That’s why, the one thing, I have this strange notion.""
<br><strong>Joe Biden:</strong> ""We are a democracy.""
<br>",n040245b07p4649,Neither,This is neither support nor attack. The sentences are not providing any argument and context is insufficient.,"That actually works, George.",I got to get the votes.,Joe Biden,Joe Biden,Economy,0,0,0,0,0,1,1830,94,0,0,0,0,0,0,0,0,0,0,0,0
3085729600,True,golden,66,4.11,0.526,attack,0.9599,True,"<strong>Joe Biden:</strong> ""My response to that is I never ever said what he accused me of saying.""
<br><strong>Joe Biden:</strong> ""The fact of the matter is in 2000 though, after the crime bill had been in the law for awhile, this is a guy who said, “The problem with the crime bill, there’s not enough people in jail.""
<br><strong>Joe Biden:</strong> ""There’s not enough people in jail.” And go on my website, get the quote, the date when he said it, “not enough people.” He talked about marauding gangs, young gangs, and the people who are going to maraud our cities.""
<br><strong>Joe Biden:</strong> ""This is a guy who in the Central Park Five, five innocent black kids, he continued to push for making sure that they got the death penalty.""
<br><strong>Joe Biden:</strong> ""None of them were guilty of the crimes they were suggested.""
<br><strong>Joe Biden:</strong> ""Look and granted, he did in fact, let 20 people … he commuted 20 people’s sentences.""
<br><strong>Joe Biden:</strong> ""We commuted over 1,000 people’s sentences, over 1,000.""
<br><strong>Joe Biden:</strong> ""The very law he’s talking about is a law that in fact, initiated by Barack Obama.""
<br><strong>Joe Biden:</strong> ""And secondly, we’re in a situation here where the federal prison system was reduced by 38,000 people under our administration.""
<br><strong>Joe Biden:</strong> ""And one of those things we should be doing, there should be no, no minimum mandatories in the law.""
<br><strong>Joe Biden:</strong> ""That’s why I’m offering $20 billion to states to change their state laws to eliminate minimum mandatories and set up drug courts.""
<br><strong>Joe Biden:</strong> ""No one should be going to jail because they have a drug problem.""
<br><strong>Joe Biden:</strong> ""They should be going to rehabilitation, not to jail.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">We should fundamentally change the system and that’s what I’m going to do.</span>""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">But why didn’t he do it four years ago?</span>""
<br>",n030258b07p6465,Attack,"This is an attack relation. The question from Trump could be rephrased as: ""he didn't change the system four years ago"". Therefore, it's an argument against the claim ""we should change the system"". He it was so necessary, he would have done it before.",We should fundamentally change the system and that’s what I’m going to do.,But why didn’t he do it four years ago?,Joe Biden,Donald Trump,Racism,1,1,1,0,1,1,44,385,0,0,0,0,0,0,0,0,0,0,0,0
3085729601,True,golden,65,4.02,0.568,support,0.9637,True,"<strong>Joe Biden:</strong> ""Come on.""
<br><strong>Kristen Welker:</strong> ""President Trump, let me follow up with you quickly.""
<br><strong>Donald Trump:</strong> ""By the way, I will say this, If you go and look at what’s happened to New York, it’s a ghost town.""
<br><strong>Donald Trump:</strong> ""It’s a ghost town.""
<br><strong>Donald Trump:</strong> ""And when you talk about plexiglass, these are restaurants that had dying.""
<br><strong>Donald Trump:</strong> ""These are businesses with no money.""
<br><strong>Donald Trump:</strong> ""Putting up plexiglass is unbelievably expensive, and it’s not the answer.""
<br><strong>Donald Trump:</strong> ""I mean, you’re going to sit there in a cubicle wrapped around with plastic.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">These are businesses that are dying, Joe.</span>""
<br><strong>Donald Trump:</strong> ""You can’t do that to people.""
<br><strong>Donald Trump:</strong> ""You just can’t.""
<br><strong>Donald Trump:</strong> ""Take a look at New York and what’s happened to my wonderful city.""
<br><strong>Donald Trump:</strong> ""For so many years, I loved it.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">It was vibrant.</span>""
<br><strong>Donald Trump:</strong> ""It’s dying.""
<br>",n020298b07p9904,Support,"This is a support relation. ""It was vibrant"" implies that now it's dying, therefore ""it was vibrant"" supports that ""businesses are dying"".","These are businesses that are dying, Joe.",It was vibrant.,Donald Trump,Donald Trump,COVID,0,2,0,0,0,1,1570,425,0,0,0,0,0,0,0,0,0,0,0,0
3085729602,True,golden,67,4.48,0.677,neither,1.0,True,"<strong>Joe Biden:</strong> ""All he knows how to do-""
<br><strong>Donald Trump:</strong> ""On Super Tuesday, you got very lucky.""
<br><strong>Joe Biden:</strong> ""Look he’s the deal.""
<br><strong>Joe Biden:</strong> ""I got very lucky.""
<br><strong>Joe Biden:</strong> ""I’m going to get very lucky tonight as well.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">With what?</span>""
<br><strong>Joe Biden:</strong> ""And tonight I’m going to make sure.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">With what?</span>""
<br><strong>Joe Biden:</strong> ""Because here’s the deal, here’s the deal.""
<br><strong>Joe Biden:</strong> ""The fact is that everything he’s saying so far is simply a lie.""
<br><strong>Joe Biden:</strong> ""I’m not here to call out his lies.""
<br><strong>Joe Biden:</strong> ""Everybody knows he’s a liar.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">But you agree.</span>""
<br><strong>Donald Trump:</strong> ""Joe, you’re the liar.""
<br><strong>Donald Trump:</strong> ""You graduated last in your class not first in your class.""
<br>",n000218b07p1823,Neither,This is neither support nor attack. The sentences are too small to bear any argumentative meaning.,With what?,But you agree.,Donald Trump,Donald Trump,Healthcare,0,0,0,0,0,1,54,473,0,0,0,0,0,0,0,0,0,0,0,0
3085729603,True,golden,68,4.41,0.647,neither,1.0,True,"<strong>Donald Trump:</strong> ""People are losing their jobs.""
<br><strong>Donald Trump:</strong> ""They’re committing suicide.""
<br><strong>Donald Trump:</strong> ""There’s depression, alcohol, drugs at a level that nobody’s ever seen before.""
<br><strong>Donald Trump:</strong> ""There’s abuse, tremendous abuse.""
<br><strong>Donald Trump:</strong> ""We have to open our country.""
<br><strong>Donald Trump:</strong> ""I’ve said it often, the cure cannot be worse than the problem itself, and that’s what’s happening.""
<br><strong>Donald Trump:</strong> ""<span style=""color: rgb(41, 105, 176);"">And he wants to close down.</span>""
<br><strong>Donald Trump:</strong> ""He’ll close down the country if one person in our massive bureaucracy says we should close it down.""
<br><strong>Kristen Welker:</strong> ""Vice President Biden, your response.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">Simply not true.</span>""
<br><strong>Joe Biden:</strong> ""We ought to be able to walk and chew gum at the same time.""
<br><strong>Joe Biden:</strong> ""We ought to be able to safely open, but they need resources to open?""
<br><strong>Joe Biden:</strong> ""You need to be able to, for example, if you’re going to open a business, have social distancing within the business.""
<br><strong>Joe Biden:</strong> ""You need to have, if you have a restaurant, you need to have plexiglass dividers so people cannot infect one another.""
<br><strong>Joe Biden:</strong> ""You need to be in a position where you can take testing rapidly and know whether the person is in fact infected.""
<br>",n020278b07p7780,Neither,"This is neither attack nor support. Although it might seem that Biden is attacking Trump, he's not really giving any reasons for it, so the sentences are not really attacking one another.",And he wants to close down.,Simply not true.,Donald Trump,Joe Biden,COVID,0,0,1,1,0,1,1504,463,0,0,0,0,0,0,0,0,0,0,0,0
3085729604,True,golden,63,4.06,0.5,neither,0.9234,True,"<strong>Kamala Harris:</strong> ""Of course, we have the support of Democrats, but also independents and Republicans.""
<br><strong>Kamala Harris:</strong> ""In fact, seven members of president George W. Bush’s cabinet are supporting our ticket.""
<br><strong>Kamala Harris:</strong> ""We have the support of Colin Powell, Cindy McCain, John Kasich.""
<br><strong>Kamala Harris:</strong> ""Over 500 generals, retired generals and former national security experts and advisors are supporting our campaign.""
<br><strong>Kamala Harris:</strong> ""<span style=""color: rgb(41, 105, 176);"">And I believe they are doing that because they know that Joe Biden has a deep, deep seated commitment to fight for our democracy, and to fight for the integrity of our democracy, and to bring integrity back to the White House.</span>""
<br><strong>Kamala Harris:</strong> ""We believe in the American people, we believe in our democracy, and here’s what I’d like to say to everybody.""
<br><strong>Kamala Harris:</strong> ""Vote, please vote, vote early, come up with a plan to vote, go to Iwillvote.com.""
<br><strong>Kamala Harris:</strong> ""You can also go to Joebiden.com.""
<br><strong>Kamala Harris:</strong> ""We have it within our power in these next 27 days to make the decision about what will be the course of our country for the next four years.""
<br><strong>Kamala Harris:</strong> ""<span style=""color: rgb(41, 105, 176);"">And it is within our power, and if we use our vote and we use our voice, we will win.</span>""
<br><strong>Kamala Harris:</strong> ""And we will not let anyone subvert our democracy with what Donald Trump has been doing as he did on the debate stage last week, when, again, in front of 70 million people, he openly attempted to suppress the vote.""
<br><strong>Kamala Harris:</strong> ""Joe Biden, on the other hand, on that same debate stage, because clearly Donald Trump doesn’t think he can run on a record because it’s a failed record, Joe Biden on that stage said, Hey, just please vote.""
<br><strong>Kamala Harris:</strong> ""So I’ll repeat what Joe said.""
<br><strong>Kamala Harris:</strong> ""Please vote.""
<br><strong>Susan Page:</strong> ""Thank you, Senator.""
<br>",n160421b07p1823,Neither,"This is neither support nor attack. Kamala Harris is simply stating her opinions, without giving arguments.","And I believe they are doing that because they know that Joe Biden has a deep, deep seated commitment to fight for our democracy, and to fight for the integrity of our democracy, and to bring integrity back to the White House.","And it is within our power, and if we use our vote and we use our voice, we will win.",Kamala Harris,Kamala Harris,Election,0,0,2,2,0,1,834,429,0,0,0,0,0,0,0,0,0,0,0,0
3085729605,True,golden,62,4.05,0.455,neither,0.9579,True,"<strong>Joe Biden:</strong> ""Anyone is responsible for that many deaths should not remain as president of the United States of America.""
<br><strong>Joe Biden:</strong> ""We’re in a situation where there are a thousand deaths a day now.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">A thousand deaths a day.</span>""
<br><strong>Joe Biden:</strong> ""And there are over 70,000 new cases per day.""
<br><strong>Joe Biden:</strong> ""<span style=""color: rgb(41, 105, 176);"">Compared to what’s going on in Europe as the New England Medical Journal said, they’re starting from a very low rate.</span>""
<br><strong>Joe Biden:</strong> ""We’re starting from a very high rate.""
<br><strong>Joe Biden:</strong> ""The expectation is we’ll have another 200,000 Americans dead between now and the end of the year.""
<br><strong>Joe Biden:</strong> ""If we just wore these masks, the president’s own advisors have told him, we can save a 100,000 lives.""
<br><strong>Joe Biden:</strong> ""And we’re in a circumstance where the president thus far and still has no plan, no comprehensive plan.""
<br><strong>Joe Biden:</strong> ""What I would do is make sure we have everyone encouraged to wear a mask all the time.""
<br><strong>Joe Biden:</strong> ""I would make sure we move into the direction of rapid testing, investing in rapid testing.""
<br><strong>Joe Biden:</strong> ""I would make sure that we set up national standards as to how to open up schools and open up businesses so they can be safe and give them the wherewithal, the financial resources to be able to do that.""
<br><strong>Joe Biden:</strong> ""We’re in a situation now where the New England Medical Journal, one of the serious, most serious journals in the whole world said for the first time ever that the way this president has responded to this crisis has been absolutely tragic.""
<br><strong>Joe Biden:</strong> ""And so folks, I will take care of this.""
<br><strong>Joe Biden:</strong> ""I will end this.""
<br>",n020069b07p6466,Neither,This is neither support nor attack. Joe Biden is simply presenting facts.,A thousand deaths a day.,"Compared to what’s going on in Europe as the New England Medical Journal said, they’re starting from a very low rate.",Joe Biden,Joe Biden,COVID,0,0,0,0,0,1,1482,1395,0,0,0,0,0,1,0,0,0,0,0,0
